id,function,time
SanFrancisco_11022004_BoardofSupervisorsDistrict2,duplicates,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,overvote,0.004022359848022461
SanFrancisco_11022004_BoardofSupervisorsDistrict2,skipped,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,irregular_bool,0.011003971099853516
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_irregular,0.04583907127380371
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_ballots,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,overvote,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_ballots_with_overvote,0.03191399574279785
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_undervote,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,pretally_exhaust,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_pretally_exhausted,0.032877206802368164
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_posttally_exhausted,0.03287386894226074
SanFrancisco_11022004_BoardofSupervisorsDistrict2,exhaustion_check,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted_by_overvote,0.003996372222900391
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_posttally_exhausted_by_overvote,0.036904335021972656
SanFrancisco_11022004_BoardofSupervisorsDistrict2,exhaustion_check,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted_by_skipvote,0.004988431930541992
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_posttally_exhausted_by_skipped_rankings,0.036867380142211914
SanFrancisco_11022004_BoardofSupervisorsDistrict2,exhaustion_check,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted_by_abstention,0.004986763000488281
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_posttally_exhausted_by_abstention,0.03693509101867676
SanFrancisco_11022004_BoardofSupervisorsDistrict2,exhaustion_check,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted_by_rank_limit,0.00496363639831543
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_posttally_exhausted_by_rank_limit,0.037841081619262695
SanFrancisco_11022004_BoardofSupervisorsDistrict2,total_pretally_exhausted,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,duplicates,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted_by_abstention,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted_by_overvote,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted_by_rank_limit,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,posttally_exhausted_by_skipvote,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,first_round_overvote_bool,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,fully_ranked,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,used_last_rank,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,overvote,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,ranked_multiple_bool,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,ranked_single_bool,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,skipped,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,undervote,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,irregular_bool,0.0
SanFrancisco_11022004_BoardofSupervisorsDistrict2,ballot_debug_df,1.615039587020874
