ranks,ballotID,rank1,rank2,rank3
"['writein', 'skipped', 'skipped']",1,writein,skipped,skipped
"['writein', 'skipped', 'skipped']",2,writein,skipped,skipped
"['writein', 'skipped', 'skipped']",3,writein,skipped,skipped
"['writein', 'skipped', 'skipped']",4,writein,skipped,skipped
"['writein', 'skipped', 'skipped']",5,writein,skipped,skipped
"['writein', 'skipped', 'skipped']",6,writein,skipped,skipped
"['writein', 'Bernie Kunza', 'Liz Wielinski']",7,writein,Bernie Kunza,Liz Wielinski
"['writein', 'writein', 'writein']",8,writein,writein,writein
"['writein', 'Liz Wielinski', 'skipped']",9,writein,Liz Wielinski,skipped
"['writein', 'skipped', 'skipped']",10,writein,skipped,skipped
"['writein', 'skipped', 'skipped']",11,writein,skipped,skipped
"['writein', 'writein', 'writein']",12,writein,writein,writein
"['writein', 'skipped', 'skipped']",13,writein,skipped,skipped
"['Bernie Kunza', 'writein', 'skipped']",14,Bernie Kunza,writein,skipped
"['Bernie Kunza', 'John Malone', 'writein']",15,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",16,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",17,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",18,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",19,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",20,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",21,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",22,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",23,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'writein']",24,Bernie Kunza,John Malone,writein
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",25,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",26,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",27,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",28,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",29,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",30,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",31,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",32,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",33,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",34,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",35,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",36,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",37,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",38,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",39,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",40,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",41,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",42,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",43,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",44,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",45,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",46,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",47,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",48,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",49,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",50,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",51,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",52,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",53,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",54,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",55,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",56,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",57,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",58,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",59,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",60,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",61,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",62,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",63,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",64,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",65,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",66,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",67,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",68,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",69,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",70,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",71,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",72,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",73,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",74,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",75,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",76,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",77,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",78,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",79,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",80,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",81,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",82,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",83,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",84,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",85,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",86,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",87,Bernie Kunza,John Malone,Liz Wielinski
"['Bernie Kunza', 'John Malone', 'Liz Wielinski']",88,Bernie Kunza,John Malone,Liz Wielinski
