ballotID,rank1,rank2,rank3
1,GARY D. YEE,skipped,skipped
2,GARY D. YEE,skipped,skipped
3,CLARISSA DOUTHERD,skipped,skipped
4,CLARISSA DOUTHERD,skipped,skipped
5,GARY D. YEE,GARY D. YEE,GARY D. YEE
6,GARY D. YEE,GARY D. YEE,CLARISSA DOUTHERD
7,GARY D. YEE,CLARISSA DOUTHERD,skipped
8,GARY D. YEE,GARY D. YEE,GARY D. YEE
9,GARY D. YEE,GARY D. YEE,GARY D. YEE
10,GARY D. YEE,skipped,skipped
11,GARY D. YEE,GARY D. YEE,GARY D. YEE
12,GARY D. YEE,GARY D. YEE,skipped
13,GARY D. YEE,CLARISSA DOUTHERD,skipped
14,GARY D. YEE,skipped,skipped
15,GARY D. YEE,skipped,skipped
16,CLARISSA DOUTHERD,GARY D. YEE,skipped
17,GARY D. YEE,skipped,skipped
18,GARY D. YEE,skipped,skipped
19,GARY D. YEE,GARY D. YEE,GARY D. YEE
20,GARY D. YEE,skipped,skipped
21,skipped,skipped,skipped
22,skipped,skipped,skipped
23,skipped,skipped,skipped
24,CLARISSA DOUTHERD,skipped,skipped
25,GARY D. YEE,skipped,skipped
26,GARY D. YEE,CLARISSA DOUTHERD,skipped
27,GARY D. YEE,GARY D. YEE,GARY D. YEE
28,GARY D. YEE,skipped,skipped
29,GARY D. YEE,skipped,skipped
30,GARY D. YEE,skipped,skipped
31,CLARISSA DOUTHERD,GARY D. YEE,skipped
32,GARY D. YEE,skipped,skipped
33,skipped,skipped,GARY D. YEE
34,GARY D. YEE,CLARISSA DOUTHERD,skipped
35,GARY D. YEE,CLARISSA DOUTHERD,skipped
36,GARY D. YEE,skipped,skipped
37,CLARISSA DOUTHERD,skipped,skipped
38,GARY D. YEE,skipped,skipped
39,GARY D. YEE,skipped,skipped
40,GARY D. YEE,GARY D. YEE,GARY D. YEE
41,GARY D. YEE,skipped,skipped
42,GARY D. YEE,CLARISSA DOUTHERD,skipped
43,GARY D. YEE,GARY D. YEE,GARY D. YEE
44,GARY D. YEE,CLARISSA DOUTHERD,skipped
45,CLARISSA DOUTHERD,skipped,skipped
46,GARY D. YEE,GARY D. YEE,GARY D. YEE
47,GARY D. YEE,CLARISSA DOUTHERD,skipped
48,GARY D. YEE,CLARISSA DOUTHERD,skipped
49,GARY D. YEE,skipped,skipped
50,GARY D. YEE,GARY D. YEE,GARY D. YEE
51,GARY D. YEE,CLARISSA DOUTHERD,skipped
52,GARY D. YEE,skipped,skipped
53,CLARISSA DOUTHERD,GARY D. YEE,skipped
54,CLARISSA DOUTHERD,GARY D. YEE,skipped
55,GARY D. YEE,skipped,skipped
56,GARY D. YEE,skipped,skipped
57,GARY D. YEE,GARY D. YEE,GARY D. YEE
58,skipped,skipped,skipped
59,GARY D. YEE,skipped,skipped
60,CLARISSA DOUTHERD,skipped,skipped
61,GARY D. YEE,GARY D. YEE,GARY D. YEE
62,CLARISSA DOUTHERD,skipped,skipped
63,GARY D. YEE,skipped,skipped
64,GARY D. YEE,skipped,skipped
65,GARY D. YEE,GARY D. YEE,GARY D. YEE
66,GARY D. YEE,CLARISSA DOUTHERD,skipped
67,CLARISSA DOUTHERD,skipped,skipped
68,CLARISSA DOUTHERD,CLARISSA DOUTHERD,CLARISSA DOUTHERD
69,GARY D. YEE,GARY D. YEE,skipped
70,GARY D. YEE,CLARISSA DOUTHERD,skipped
71,CLARISSA DOUTHERD,GARY D. YEE,CLARISSA DOUTHERD
72,CLARISSA DOUTHERD,skipped,skipped
73,CLARISSA DOUTHERD,skipped,skipped
74,GARY D. YEE,skipped,skipped
75,CLARISSA DOUTHERD,GARY D. YEE,skipped
76,GARY D. YEE,CLARISSA DOUTHERD,skipped
77,CLARISSA DOUTHERD,GARY D. YEE,skipped
78,GARY D. YEE,skipped,skipped
79,CLARISSA DOUTHERD,skipped,skipped
80,CLARISSA DOUTHERD,CLARISSA DOUTHERD,CLARISSA DOUTHERD
81,skipped,CLARISSA DOUTHERD,skipped
82,GARY D. YEE,GARY D. YEE,GARY D. YEE
83,CLARISSA DOUTHERD,skipped,skipped
84,GARY D. YEE,CLARISSA DOUTHERD,skipped
85,GARY D. YEE,CLARISSA DOUTHERD,GARY D. YEE
86,GARY D. YEE,CLARISSA DOUTHERD,skipped
87,skipped,skipped,skipped
88,GARY D. YEE,CLARISSA DOUTHERD,skipped
89,GARY D. YEE,GARY D. YEE,GARY D. YEE
90,CLARISSA DOUTHERD,CLARISSA DOUTHERD,CLARISSA DOUTHERD
91,GARY D. YEE,GARY D. YEE,skipped
92,CLARISSA DOUTHERD,skipped,skipped
93,CLARISSA DOUTHERD,skipped,skipped
94,GARY D. YEE,GARY D. YEE,GARY D. YEE
95,GARY D. YEE,GARY D. YEE,GARY D. YEE
96,GARY D. YEE,skipped,skipped
97,GARY D. YEE,GARY D. YEE,GARY D. YEE
98,CLARISSA DOUTHERD,CLARISSA DOUTHERD,CLARISSA DOUTHERD
99,skipped,skipped,skipped
100,GARY D. YEE,skipped,skipped
101,CLARISSA DOUTHERD,GARY D. YEE,skipped
102,GARY D. YEE,skipped,skipped
103,CLARISSA DOUTHERD,GARY D. YEE,skipped
104,GARY D. YEE,GARY D. YEE,GARY D. YEE
105,GARY D. YEE,GARY D. YEE,GARY D. YEE
106,GARY D. YEE,CLARISSA DOUTHERD,skipped
107,GARY D. YEE,GARY D. YEE,GARY D. YEE
108,CLARISSA DOUTHERD,CLARISSA DOUTHERD,CLARISSA DOUTHERD
109,GARY D. YEE,CLARISSA DOUTHERD,skipped
110,CLARISSA DOUTHERD,skipped,skipped
111,GARY D. YEE,CLARISSA DOUTHERD,GARY D. YEE
112,GARY D. YEE,CLARISSA DOUTHERD,GARY D. YEE
113,CLARISSA DOUTHERD,GARY D. YEE,skipped
114,skipped,skipped,skipped
115,skipped,skipped,skipped
116,GARY D. YEE,CLARISSA DOUTHERD,skipped
117,CLARISSA DOUTHERD,CLARISSA DOUTHERD,GARY D. YEE
118,GARY D. YEE,skipped,skipped
119,GARY D. YEE,CLARISSA DOUTHERD,skipped
120,CLARISSA DOUTHERD,CLARISSA DOUTHERD,CLARISSA DOUTHERD
121,GARY D. YEE,GARY D. YEE,GARY D. YEE
122,GARY D. YEE,CLARISSA DOUTHERD,skipped
123,GARY D. YEE,GARY D. YEE,GARY D. YEE
