ranks,ballotID,rank1,rank2,rank3
"['Tom Nordyke', 'Jono Cowgill', 'skipped']",5064,Tom Nordyke,Jono Cowgill,skipped
"['skipped', 'skipped', 'skipped']",5065,skipped,skipped,skipped
"['Tom Nordyke', 'skipped', 'skipped']",5066,Tom Nordyke,skipped,skipped
"['skipped', 'skipped', 'skipped']",5067,skipped,skipped,skipped
"['Tom Nordyke', 'Jono Cowgill', 'skipped']",5068,Tom Nordyke,Jono Cowgill,skipped
"['Jono Cowgill', 'skipped', 'skipped']",5069,Jono Cowgill,skipped,skipped
"['Jono Cowgill', 'Tom Nordyke', 'skipped']",5070,Jono Cowgill,Tom Nordyke,skipped
"['skipped', 'skipped', 'skipped']",5071,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",5072,skipped,skipped,skipped
"['Jono Cowgill', 'skipped', 'skipped']",5073,Jono Cowgill,skipped,skipped
"['Tom Nordyke', 'skipped', 'skipped']",5074,Tom Nordyke,skipped,skipped
"['skipped', 'skipped', 'skipped']",5075,skipped,skipped,skipped
